item_id,order_id,product_id,quantity,unit_price,discount_amount
ITEM_109734,ORD_25875,PROD_540,1,48.42,0.0
ITEM_109735,ORD_25876,PROD_501,1,199.67,29.95
ITEM_109736,ORD_25876,PROD_545,1,246.78,0.0
ITEM_109737,ORD_25876,PROD_540,1,48.42,0.0
ITEM_109738,ORD_25876,PROD_560,1,88.9,0.0
ITEM_109739,ORD_25877,PROD_548,1,54.38,0.0
ITEM_109740,ORD_25878,PROD_542,2,140.18,14.02
ITEM_109741,ORD_25879,PROD_570,3,85.34,0.0
ITEM_109742,ORD_25880,PROD_561,3,375.16,0.0
ITEM_109743,ORD_25880,PROD_567,2,103.84,20.77
ITEM_109744,ORD_25881,PROD_555,1,121.11,6.06
ITEM_109745,ORD_25881,PROD_514,1,255.83,25.58
ITEM_109746,ORD_25881,PROD_516,1,91.12,9.11
ITEM_109747,ORD_25881,PROD_511,1,295.08,0.0
ITEM_109748,ORD_25882,PROD_527,1,218.49,10.92
ITEM_109749,ORD_25882,PROD_574,1,250.97,0.0
ITEM_109750,ORD_25882,PROD_525,1,227.68,34.15
ITEM_109751,ORD_25882,PROD_523,1,104.47,0.0
ITEM_109752,ORD_25883,PROD_550,1,19.6,0.0
ITEM_109753,ORD_25883,PROD_559,1,149.13,0.0
ITEM_109754,ORD_25884,PROD_564,1,77.5,0.0
ITEM_109755,ORD_25884,PROD_535,1,36.04,0.0
ITEM_109756,ORD_25885,PROD_510,1,220.56,11.03
ITEM_109757,ORD_25885,PROD_526,2,212.22,0.0
ITEM_109758,ORD_25886,PROD_525,1,227.68,0.0
ITEM_109759,ORD_25886,PROD_547,1,20.21,0.0
ITEM_109760,ORD_25887,PROD_554,1,309.23,15.46
ITEM_109761,ORD_25888,PROD_576,1,75.48,0.0
ITEM_109762,ORD_25888,PROD_518,1,148.06,0.0
ITEM_109763,ORD_25888,PROD_507,1,16.01,0.0
ITEM_109764,ORD_25889,PROD_551,1,148.84,0.0
ITEM_109765,ORD_25890,PROD_569,1,274.5,0.0
ITEM_109766,ORD_25891,PROD_539,1,250.31,0.0
ITEM_109767,ORD_25891,PROD_524,3,116.66,35.0
ITEM_109768,ORD_25892,PROD_534,1,46.48,6.97
ITEM_109769,ORD_25893,PROD_514,2,255.83,0.0
ITEM_109770,ORD_25894,PROD_562,2,225.46,0.0
ITEM_109771,ORD_25895,PROD_580,1,221.1,0.0
ITEM_109772,ORD_25896,PROD_531,1,242.35,36.35
ITEM_109773,ORD_25897,PROD_571,2,211.74,21.17
ITEM_109774,ORD_25898,PROD_526,3,212.22,0.0
ITEM_109775,ORD_25898,PROD_537,1,145.12,14.51
ITEM_109776,ORD_25899,PROD_575,1,175.82,0.0
ITEM_109777,ORD_25899,PROD_546,1,209.69,31.45
ITEM_109778,ORD_25899,PROD_571,1,211.74,21.17
ITEM_109779,ORD_25900,PROD_553,1,123.16,18.47
ITEM_109780,ORD_25900,PROD_508,2,312.13,31.21
ITEM_109781,ORD_25901,PROD_549,1,112.15,5.61
ITEM_109782,ORD_25901,PROD_573,1,121.95,0.0
ITEM_109783,ORD_25902,PROD_567,2,103.84,0.0
ITEM_109784,ORD_25902,PROD_537,1,145.12,0.0
ITEM_109785,ORD_25902,PROD_532,2,272.35,27.24
ITEM_109786,ORD_25903,PROD_554,1,309.23,30.92
ITEM_109787,ORD_25904,PROD_518,1,148.06,0.0
ITEM_109788,ORD_25905,PROD_560,1,88.9,4.45
ITEM_109789,ORD_25905,PROD_517,2,232.38,69.71
ITEM_109790,ORD_25906,PROD_565,2,16.38,0.0
ITEM_109791,ORD_25906,PROD_529,1,24.28,0.0
ITEM_109792,ORD_25907,PROD_531,1,242.35,0.0
ITEM_109793,ORD_25907,PROD_548,1,54.38,0.0
ITEM_109794,ORD_25908,PROD_544,2,280.84,56.17
ITEM_109795,ORD_25909,PROD_572,2,144.07,0.0
ITEM_109796,ORD_25909,PROD_579,1,221.42,0.0
ITEM_109797,ORD_25910,PROD_543,2,313.64,31.36
ITEM_109798,ORD_25911,PROD_501,1,199.67,19.97
ITEM_109799,ORD_25912,PROD_563,1,317.9,0.0
ITEM_109800,ORD_25913,PROD_562,1,225.46,11.27
ITEM_109801,ORD_25913,PROD_568,3,116.17,0.0
ITEM_109802,ORD_25914,PROD_572,2,144.07,0.0
ITEM_109803,ORD_25914,PROD_528,2,17.95,0.0
ITEM_109804,ORD_25915,PROD_505,1,64.22,0.0
ITEM_109805,ORD_25916,PROD_506,1,240.11,0.0
ITEM_109806,ORD_25917,PROD_521,1,141.39,0.0
ITEM_109807,ORD_25917,PROD_550,1,19.6,0.0
ITEM_109808,ORD_25918,PROD_558,1,152.68,0.0
ITEM_109809,ORD_25919,PROD_506,1,240.11,36.02
ITEM_109810,ORD_25920,PROD_559,2,149.13,0.0
ITEM_109811,ORD_25921,PROD_518,1,148.06,0.0
ITEM_109812,ORD_25922,PROD_577,2,71.78,0.0
ITEM_109813,ORD_25923,PROD_506,1,240.11,12.01
ITEM_109814,ORD_25924,PROD_529,1,24.28,2.43
ITEM_109815,ORD_25924,PROD_541,1,137.54,0.0
ITEM_109816,ORD_25925,PROD_549,2,112.15,11.22
ITEM_109817,ORD_25926,PROD_569,2,274.5,0.0
ITEM_109818,ORD_25927,PROD_555,2,121.11,0.0
ITEM_109819,ORD_25927,PROD_507,1,16.01,0.0
ITEM_109820,ORD_25928,PROD_560,1,88.9,8.89
ITEM_109821,ORD_25929,PROD_504,1,130.74,0.0
ITEM_109822,ORD_25930,PROD_576,1,75.48,0.0
ITEM_109823,ORD_25931,PROD_578,1,165.8,0.0
ITEM_109824,ORD_25931,PROD_557,1,170.75,0.0
ITEM_109825,ORD_25931,PROD_526,2,212.22,0.0
ITEM_109826,ORD_25932,PROD_532,1,272.35,27.24
ITEM_109827,ORD_25933,PROD_517,1,232.38,0.0
ITEM_109828,ORD_25934,PROD_578,2,165.8,33.16
ITEM_109829,ORD_25934,PROD_549,2,112.15,11.22
ITEM_109830,ORD_25934,PROD_542,1,140.18,0.0
ITEM_109831,ORD_25935,PROD_531,1,242.35,0.0
ITEM_109832,ORD_25936,PROD_520,1,74.25,0.0
ITEM_109833,ORD_25937,PROD_501,1,199.67,0.0
ITEM_109834,ORD_25938,PROD_569,1,274.5,0.0
ITEM_109835,ORD_25938,PROD_531,1,242.35,24.23
ITEM_109836,ORD_25939,PROD_580,1,221.1,0.0
ITEM_109837,ORD_25939,PROD_547,3,20.21,3.03
ITEM_109838,ORD_25940,PROD_542,1,140.18,0.0
ITEM_109839,ORD_25941,PROD_544,1,280.84,0.0
ITEM_109840,ORD_25941,PROD_567,1,103.84,5.19
ITEM_109841,ORD_25942,PROD_561,1,375.16,0.0
ITEM_109842,ORD_25943,PROD_547,3,20.21,0.0
ITEM_109843,ORD_25943,PROD_539,1,250.31,12.52
ITEM_109844,ORD_25943,PROD_516,1,91.12,0.0
ITEM_109845,ORD_25944,PROD_515,1,189.61,0.0
ITEM_109846,ORD_25944,PROD_533,1,161.57,0.0
ITEM_109847,ORD_25945,PROD_559,1,149.13,0.0
ITEM_109848,ORD_25945,PROD_560,1,88.9,0.0
ITEM_109849,ORD_25946,PROD_578,1,165.8,0.0
ITEM_109850,ORD_25947,PROD_513,2,126.72,0.0
ITEM_109851,ORD_25948,PROD_513,1,126.72,0.0
ITEM_109852,ORD_25948,PROD_531,1,242.35,12.12
ITEM_109853,ORD_25949,PROD_565,2,16.38,1.64
ITEM_109854,ORD_25949,PROD_570,2,85.34,0.0
ITEM_109855,ORD_25950,PROD_565,1,16.38,1.64
ITEM_109856,ORD_25951,PROD_540,1,48.42,0.0
ITEM_109857,ORD_25952,PROD_573,1,121.95,0.0
ITEM_109858,ORD_25953,PROD_553,1,123.16,6.16
ITEM_109859,ORD_25954,PROD_521,1,141.39,0.0
ITEM_109860,ORD_25954,PROD_522,1,209.52,0.0
ITEM_109861,ORD_25955,PROD_515,1,189.61,9.48
ITEM_109862,ORD_25955,PROD_519,2,236.9,0.0
ITEM_109863,ORD_25955,PROD_555,1,121.11,0.0
ITEM_109864,ORD_25956,PROD_519,1,236.9,0.0
ITEM_109865,ORD_25957,PROD_530,2,142.79,0.0
ITEM_109866,ORD_25957,PROD_559,1,149.13,0.0
ITEM_109867,ORD_25957,PROD_524,1,116.66,0.0
ITEM_109868,ORD_25957,PROD_535,1,36.04,1.8
ITEM_109869,ORD_25958,PROD_517,1,232.38,0.0
ITEM_109870,ORD_25959,PROD_505,1,64.22,0.0
ITEM_109871,ORD_25960,PROD_508,1,312.13,0.0
ITEM_109872,ORD_25961,PROD_562,1,225.46,0.0
ITEM_109873,ORD_25961,PROD_576,1,75.48,0.0
ITEM_109874,ORD_25962,PROD_513,2,126.72,12.67
ITEM_109875,ORD_25963,PROD_523,1,104.47,5.22
ITEM_109876,ORD_25963,PROD_515,1,189.61,0.0
ITEM_109877,ORD_25963,PROD_514,1,255.83,12.79
ITEM_109878,ORD_25964,PROD_549,1,112.15,16.82
ITEM_109879,ORD_25964,PROD_571,1,211.74,0.0
ITEM_109880,ORD_25965,PROD_543,1,313.64,31.36
ITEM_109881,ORD_25965,PROD_527,1,218.49,0.0
ITEM_109882,ORD_25966,PROD_522,1,209.52,0.0
ITEM_109883,ORD_25966,PROD_557,2,170.75,0.0
ITEM_109884,ORD_25967,PROD_565,1,16.38,2.46
ITEM_109885,ORD_25967,PROD_512,1,151.42,0.0
ITEM_109886,ORD_25968,PROD_545,1,246.78,0.0
ITEM_109887,ORD_25969,PROD_566,1,250.95,0.0
ITEM_109888,ORD_25969,PROD_520,1,74.25,0.0
ITEM_109889,ORD_25970,PROD_564,2,77.5,0.0
ITEM_109890,ORD_25970,PROD_538,1,153.61,15.36
ITEM_109891,ORD_25970,PROD_513,1,126.72,0.0
ITEM_109892,ORD_25971,PROD_554,3,309.23,0.0
ITEM_109893,ORD_25972,PROD_551,1,148.84,14.88
ITEM_109894,ORD_25973,PROD_580,1,221.1,22.11
ITEM_109895,ORD_25974,PROD_556,1,171.31,8.57
ITEM_109896,ORD_25975,PROD_503,1,157.89,0.0
ITEM_109897,ORD_25975,PROD_559,1,149.13,0.0
ITEM_109898,ORD_25975,PROD_557,1,170.75,0.0
ITEM_109899,ORD_25976,PROD_518,1,148.06,0.0
ITEM_109900,ORD_25977,PROD_551,1,148.84,0.0
ITEM_109901,ORD_25978,PROD_578,1,165.8,0.0
ITEM_109902,ORD_25978,PROD_516,2,91.12,0.0
ITEM_109903,ORD_25978,PROD_572,1,144.07,7.2
ITEM_109904,ORD_25979,PROD_579,1,221.42,0.0
ITEM_109905,ORD_25980,PROD_545,1,246.78,0.0
ITEM_109906,ORD_25980,PROD_522,3,209.52,0.0
ITEM_109907,ORD_25980,PROD_580,1,221.1,0.0
ITEM_109908,ORD_25981,PROD_524,1,116.66,0.0
ITEM_109909,ORD_25981,PROD_576,1,75.48,0.0
ITEM_109910,ORD_25982,PROD_546,1,209.69,0.0
ITEM_109911,ORD_25983,PROD_572,2,144.07,0.0
ITEM_109912,ORD_25984,PROD_577,1,71.78,3.59
ITEM_109913,ORD_25984,PROD_571,1,211.74,21.17
ITEM_109914,ORD_25985,PROD_555,1,121.11,6.06
ITEM_109915,ORD_25985,PROD_576,1,75.48,3.77
ITEM_109916,ORD_25986,PROD_565,1,16.38,0.0
ITEM_109917,ORD_25987,PROD_540,1,48.42,0.0
ITEM_109918,ORD_25988,PROD_534,1,46.48,0.0
ITEM_109919,ORD_25988,PROD_511,1,295.08,14.75
ITEM_109920,ORD_25989,PROD_528,1,17.95,0.0
ITEM_109921,ORD_25990,PROD_514,1,255.83,0.0
ITEM_109922,ORD_25990,PROD_522,1,209.52,0.0
ITEM_109923,ORD_25991,PROD_514,1,255.83,0.0
ITEM_109924,ORD_25992,PROD_539,1,250.31,0.0
ITEM_109925,ORD_25993,PROD_532,1,272.35,0.0
ITEM_109926,ORD_25994,PROD_550,1,19.6,1.96
ITEM_109927,ORD_25995,PROD_565,1,16.38,0.0
ITEM_109928,ORD_25996,PROD_544,1,280.84,0.0
ITEM_109929,ORD_25997,PROD_579,2,221.42,0.0
ITEM_109930,ORD_25997,PROD_560,1,88.9,0.0
ITEM_109931,ORD_25998,PROD_580,1,221.1,0.0
ITEM_109932,ORD_25999,PROD_552,2,157.7,47.31
ITEM_109933,ORD_25999,PROD_528,1,17.95,0.9
ITEM_109934,ORD_26000,PROD_561,3,375.16,56.27
ITEM_109935,ORD_26001,PROD_511,1,295.08,0.0
ITEM_109936,ORD_26002,PROD_576,1,75.48,0.0
ITEM_109937,ORD_26002,PROD_553,1,123.16,0.0
ITEM_109938,ORD_26003,PROD_509,1,213.9,0.0
ITEM_109939,ORD_26003,PROD_549,1,112.15,5.61
ITEM_109940,ORD_26004,PROD_557,3,170.75,0.0
ITEM_109941,ORD_26005,PROD_578,1,165.8,0.0
ITEM_109942,ORD_26006,PROD_503,1,157.89,0.0
ITEM_109943,ORD_26006,PROD_567,1,103.84,0.0
ITEM_109944,ORD_26007,PROD_569,1,274.5,0.0
ITEM_109945,ORD_26007,PROD_542,3,140.18,21.03
ITEM_109946,ORD_26007,PROD_522,1,209.52,0.0
ITEM_109947,ORD_26008,PROD_502,1,242.11,12.11
ITEM_109948,ORD_26008,PROD_580,1,221.1,0.0
ITEM_109949,ORD_26009,PROD_538,2,153.61,0.0
ITEM_109950,ORD_26009,PROD_545,1,246.78,37.02
ITEM_109951,ORD_26010,PROD_562,1,225.46,0.0
ITEM_109952,ORD_26010,PROD_552,1,157.7,7.88
ITEM_109953,ORD_26011,PROD_507,1,16.01,1.6
ITEM_109954,ORD_26012,PROD_504,1,130.74,13.07
ITEM_109955,ORD_26012,PROD_551,1,148.84,0.0
ITEM_109956,ORD_26012,PROD_517,1,232.38,0.0
ITEM_109957,ORD_26013,PROD_521,1,141.39,0.0
ITEM_109958,ORD_26014,PROD_505,1,64.22,6.42
ITEM_109959,ORD_26014,PROD_573,1,121.95,0.0
ITEM_109960,ORD_26015,PROD_576,1,75.48,0.0
ITEM_109961,ORD_26015,PROD_533,1,161.57,8.08
ITEM_109962,ORD_26015,PROD_527,3,218.49,0.0
ITEM_109963,ORD_26015,PROD_573,1,121.95,0.0
ITEM_109964,ORD_26016,PROD_556,1,171.31,0.0
ITEM_109965,ORD_26016,PROD_540,1,48.42,0.0
ITEM_109966,ORD_26017,PROD_534,1,46.48,0.0
ITEM_109967,ORD_26018,PROD_573,2,121.95,24.39
ITEM_109968,ORD_26019,PROD_552,1,157.7,0.0
ITEM_109969,ORD_26020,PROD_508,1,312.13,31.21
ITEM_109970,ORD_26020,PROD_555,3,121.11,0.0
ITEM_109971,ORD_26020,PROD_568,1,116.17,5.81
ITEM_109972,ORD_26021,PROD_551,1,148.84,0.0
ITEM_109973,ORD_26021,PROD_508,1,312.13,31.21
ITEM_109974,ORD_26021,PROD_512,1,151.42,0.0
ITEM_109975,ORD_26021,PROD_543,1,313.64,0.0
ITEM_109976,ORD_26022,PROD_501,1,199.67,9.98
ITEM_109977,ORD_26022,PROD_503,1,157.89,0.0
ITEM_109978,ORD_26023,PROD_572,1,144.07,0.0
ITEM_109979,ORD_26023,PROD_511,1,295.08,44.26
ITEM_109980,ORD_26024,PROD_551,1,148.84,0.0
ITEM_109981,ORD_26024,PROD_549,1,112.15,0.0
ITEM_109982,ORD_26025,PROD_546,1,209.69,0.0
ITEM_109983,ORD_26025,PROD_538,2,153.61,0.0
ITEM_109984,ORD_26026,PROD_524,1,116.66,0.0
ITEM_109985,ORD_26027,PROD_513,2,126.72,38.02
ITEM_109986,ORD_26027,PROD_580,1,221.1,0.0
ITEM_109987,ORD_26028,PROD_516,1,91.12,0.0
ITEM_109988,ORD_26029,PROD_558,1,152.68,0.0
ITEM_109989,ORD_26030,PROD_559,1,149.13,0.0
ITEM_109990,ORD_26031,PROD_549,1,112.15,11.22
ITEM_109991,ORD_26032,PROD_512,1,151.42,0.0
ITEM_109992,ORD_26032,PROD_537,1,145.12,0.0
ITEM_109993,ORD_26032,PROD_578,1,165.8,0.0
ITEM_109994,ORD_26033,PROD_568,1,116.17,0.0
ITEM_109995,ORD_26034,PROD_524,1,116.66,0.0
ITEM_109996,ORD_26035,PROD_565,1,16.38,0.0
ITEM_109997,ORD_26036,PROD_556,1,171.31,0.0
ITEM_109998,ORD_26037,PROD_520,1,74.25,11.14
ITEM_109999,ORD_26038,PROD_560,1,88.9,8.89
ITEM_110000,ORD_26039,PROD_504,1,130.74,0.0
ITEM_110001,ORD_26039,PROD_508,1,312.13,0.0
ITEM_110002,ORD_26040,PROD_533,1,161.57,0.0
ITEM_110003,ORD_26040,PROD_576,2,75.48,0.0
ITEM_110004,ORD_26040,PROD_504,1,130.74,0.0
ITEM_110005,ORD_26041,PROD_577,1,71.78,0.0
ITEM_110006,ORD_26041,PROD_501,2,199.67,19.97
ITEM_110007,ORD_26042,PROD_532,2,272.35,0.0
ITEM_110008,ORD_26043,PROD_578,1,165.8,0.0
ITEM_110009,ORD_26044,PROD_569,1,274.5,27.45
ITEM_110010,ORD_26044,PROD_508,2,312.13,31.21
ITEM_110011,ORD_26045,PROD_509,1,213.9,0.0
ITEM_110012,ORD_26045,PROD_568,1,116.17,11.62
ITEM_110013,ORD_26045,PROD_555,1,121.11,0.0
ITEM_110014,ORD_26045,PROD_545,1,246.78,0.0
ITEM_110015,ORD_26046,PROD_575,2,175.82,0.0
ITEM_110016,ORD_26046,PROD_536,2,242.17,0.0
ITEM_110017,ORD_26046,PROD_578,1,165.8,0.0
ITEM_110018,ORD_26046,PROD_510,1,220.56,0.0
ITEM_110019,ORD_26047,PROD_570,1,85.34,0.0
ITEM_110020,ORD_26047,PROD_550,1,19.6,0.0
ITEM_110021,ORD_26047,PROD_551,1,148.84,0.0
ITEM_110022,ORD_26048,PROD_563,1,317.9,15.89
ITEM_110023,ORD_26049,PROD_580,1,221.1,11.05
ITEM_110024,ORD_26049,PROD_568,1,116.17,0.0
ITEM_110025,ORD_26049,PROD_514,1,255.83,0.0
ITEM_110026,ORD_26050,PROD_547,2,20.21,2.02
ITEM_110027,ORD_26051,PROD_542,1,140.18,0.0
ITEM_110028,ORD_26051,PROD_561,3,375.16,0.0
ITEM_110029,ORD_26052,PROD_517,1,232.38,23.24
ITEM_110030,ORD_26053,PROD_553,1,123.16,0.0
ITEM_110031,ORD_26054,PROD_533,1,161.57,0.0
ITEM_110032,ORD_26055,PROD_525,1,227.68,0.0
ITEM_110033,ORD_26056,PROD_569,1,274.5,0.0
ITEM_110034,ORD_26057,PROD_578,1,165.8,0.0
ITEM_110035,ORD_26058,PROD_519,3,236.9,0.0
ITEM_110036,ORD_26059,PROD_522,1,209.52,0.0
ITEM_110037,ORD_26059,PROD_502,1,242.11,0.0
ITEM_110038,ORD_26060,PROD_557,2,170.75,0.0
ITEM_110039,ORD_26060,PROD_531,1,242.35,0.0
ITEM_110040,ORD_26061,PROD_526,1,212.22,21.22
ITEM_110041,ORD_26062,PROD_554,1,309.23,30.92
ITEM_110042,ORD_26062,PROD_544,1,280.84,14.04
ITEM_110043,ORD_26063,PROD_531,1,242.35,0.0
ITEM_110044,ORD_26063,PROD_506,1,240.11,0.0
ITEM_110045,ORD_26064,PROD_506,2,240.11,24.01
ITEM_110046,ORD_26064,PROD_562,1,225.46,33.82
ITEM_110047,ORD_26064,PROD_568,2,116.17,0.0
ITEM_110048,ORD_26065,PROD_557,1,170.75,8.54
ITEM_110049,ORD_26065,PROD_504,1,130.74,6.54
ITEM_110050,ORD_26065,PROD_513,1,126.72,0.0
ITEM_110051,ORD_26066,PROD_505,1,64.22,0.0
ITEM_110052,ORD_26067,PROD_529,3,24.28,0.0
ITEM_110053,ORD_26068,PROD_510,1,220.56,0.0
ITEM_110054,ORD_26068,PROD_571,1,211.74,10.59
ITEM_110055,ORD_26068,PROD_532,2,272.35,27.24
ITEM_110056,ORD_26068,PROD_525,1,227.68,22.77
ITEM_110057,ORD_26069,PROD_510,1,220.56,0.0
ITEM_110058,ORD_26069,PROD_555,1,121.11,0.0
ITEM_110059,ORD_26070,PROD_508,2,312.13,0.0
ITEM_110060,ORD_26070,PROD_531,1,242.35,0.0
ITEM_110061,ORD_26071,PROD_507,2,16.01,0.0
ITEM_110062,ORD_26071,PROD_522,2,209.52,0.0
ITEM_110063,ORD_26072,PROD_573,2,121.95,12.2
ITEM_110064,ORD_26072,PROD_572,2,144.07,0.0
ITEM_110065,ORD_26072,PROD_509,1,213.9,0.0
ITEM_110066,ORD_26073,PROD_539,1,250.31,0.0
ITEM_110067,ORD_26074,PROD_516,1,91.12,0.0
ITEM_110068,ORD_26074,PROD_534,1,46.48,6.97
ITEM_110069,ORD_26075,PROD_580,1,221.1,22.11
ITEM_110070,ORD_26076,PROD_535,2,36.04,0.0
ITEM_110071,ORD_26077,PROD_572,2,144.07,14.41
ITEM_110072,ORD_26077,PROD_538,1,153.61,0.0
ITEM_110073,ORD_26077,PROD_576,2,75.48,7.55
ITEM_110074,ORD_26078,PROD_529,1,24.28,2.43
ITEM_110075,ORD_26078,PROD_562,1,225.46,0.0
ITEM_110076,ORD_26079,PROD_522,1,209.52,10.48
ITEM_110077,ORD_26080,PROD_503,1,157.89,7.89
ITEM_110078,ORD_26080,PROD_545,1,246.78,0.0
ITEM_110079,ORD_26080,PROD_510,1,220.56,0.0
ITEM_110080,ORD_26081,PROD_515,2,189.61,0.0
ITEM_110081,ORD_26082,PROD_509,1,213.9,0.0
ITEM_110082,ORD_26083,PROD_508,1,312.13,0.0
ITEM_110083,ORD_26083,PROD_564,1,77.5,0.0
ITEM_110084,ORD_26084,PROD_534,3,46.48,13.94
ITEM_110085,ORD_26085,PROD_531,1,242.35,0.0
ITEM_110086,ORD_26086,PROD_503,1,157.89,0.0
ITEM_110087,ORD_26086,PROD_517,1,232.38,0.0
ITEM_110088,ORD_26086,PROD_514,1,255.83,0.0
ITEM_110089,ORD_26087,PROD_561,1,375.16,0.0
ITEM_110090,ORD_26088,PROD_502,1,242.11,24.21
ITEM_110091,ORD_26088,PROD_578,1,165.8,16.58
ITEM_110092,ORD_26088,PROD_550,1,19.6,0.98
ITEM_110093,ORD_26089,PROD_515,1,189.61,9.48
ITEM_110094,ORD_26090,PROD_522,1,209.52,10.48
ITEM_110095,ORD_26091,PROD_552,1,157.7,0.0
ITEM_110096,ORD_26092,PROD_543,2,313.64,31.36
ITEM_110097,ORD_26093,PROD_512,2,151.42,30.28
ITEM_110098,ORD_26094,PROD_541,1,137.54,13.75
ITEM_110099,ORD_26094,PROD_545,1,246.78,0.0
ITEM_110100,ORD_26095,PROD_521,3,141.39,21.21
ITEM_110101,ORD_26096,PROD_545,1,246.78,0.0
ITEM_110102,ORD_26097,PROD_561,1,375.16,0.0
ITEM_110103,ORD_26098,PROD_573,3,121.95,0.0
ITEM_110104,ORD_26098,PROD_539,1,250.31,0.0
ITEM_110105,ORD_26098,PROD_521,1,141.39,0.0
ITEM_110106,ORD_26099,PROD_551,1,148.84,0.0
ITEM_110107,ORD_26099,PROD_524,2,116.66,0.0
ITEM_110108,ORD_26100,PROD_565,1,16.38,0.0
ITEM_110109,ORD_26101,PROD_550,1,19.6,0.0
ITEM_110110,ORD_26102,PROD_570,1,85.34,0.0
ITEM_110111,ORD_26102,PROD_502,1,242.11,0.0
ITEM_110112,ORD_26103,PROD_567,1,103.84,0.0
ITEM_110113,ORD_26104,PROD_577,1,71.78,0.0
ITEM_110114,ORD_26104,PROD_546,2,209.69,0.0
ITEM_110115,ORD_26104,PROD_539,2,250.31,25.03
ITEM_110116,ORD_26105,PROD_526,2,212.22,42.44
ITEM_110117,ORD_26106,PROD_510,1,220.56,0.0
ITEM_110118,ORD_26107,PROD_546,3,209.69,0.0
ITEM_110119,ORD_26108,PROD_518,2,148.06,0.0
ITEM_110120,ORD_26108,PROD_562,1,225.46,0.0
ITEM_110121,ORD_26108,PROD_569,1,274.5,41.17
ITEM_110122,ORD_26109,PROD_568,1,116.17,0.0
ITEM_110123,ORD_26109,PROD_561,1,375.16,18.76
ITEM_110124,ORD_26110,PROD_556,1,171.31,0.0
ITEM_110125,ORD_26111,PROD_531,1,242.35,0.0
ITEM_110126,ORD_26111,PROD_552,1,157.7,0.0
ITEM_110127,ORD_26112,PROD_509,1,213.9,0.0
ITEM_110128,ORD_26113,PROD_552,1,157.7,0.0
ITEM_110129,ORD_26113,PROD_544,1,280.84,0.0
ITEM_110130,ORD_26113,PROD_502,1,242.11,0.0
ITEM_110131,ORD_26114,PROD_531,1,242.35,0.0
ITEM_110132,ORD_26114,PROD_557,1,170.75,8.54
ITEM_110133,ORD_26114,PROD_569,3,274.5,0.0
ITEM_110134,ORD_26115,PROD_580,1,221.1,0.0
ITEM_110135,ORD_26115,PROD_568,1,116.17,17.43
ITEM_110136,ORD_26116,PROD_571,1,211.74,0.0
ITEM_110137,ORD_26117,PROD_568,1,116.17,11.62
ITEM_110138,ORD_26117,PROD_548,1,54.38,0.0
ITEM_110139,ORD_26118,PROD_570,1,85.34,0.0
ITEM_110140,ORD_26119,PROD_509,1,213.9,0.0
ITEM_110141,ORD_26120,PROD_580,1,221.1,22.11
ITEM_110142,ORD_26121,PROD_534,2,46.48,0.0
ITEM_110143,ORD_26122,PROD_561,1,375.16,0.0
ITEM_110144,ORD_26122,PROD_572,1,144.07,0.0
ITEM_110145,ORD_26123,PROD_562,1,225.46,0.0
ITEM_110146,ORD_26124,PROD_518,1,148.06,0.0
ITEM_110147,ORD_26124,PROD_567,1,103.84,0.0
ITEM_110148,ORD_26125,PROD_560,1,88.9,0.0
ITEM_110149,ORD_26126,PROD_520,1,74.25,0.0
ITEM_110150,ORD_26126,PROD_579,1,221.42,0.0
ITEM_110151,ORD_26126,PROD_525,3,227.68,0.0
ITEM_110152,ORD_26127,PROD_541,1,137.54,6.88
ITEM_110153,ORD_26128,PROD_533,1,161.57,0.0
ITEM_110154,ORD_26129,PROD_561,1,375.16,0.0
ITEM_110155,ORD_26130,PROD_531,1,242.35,0.0
ITEM_110156,ORD_26131,PROD_517,1,232.38,0.0
ITEM_110157,ORD_26131,PROD_525,1,227.68,0.0
ITEM_110158,ORD_26131,PROD_541,1,137.54,0.0
ITEM_110159,ORD_26132,PROD_563,2,317.9,0.0
ITEM_110160,ORD_26133,PROD_573,1,121.95,6.1
ITEM_110161,ORD_26134,PROD_573,1,121.95,0.0
ITEM_110162,ORD_26135,PROD_517,1,232.38,0.0
ITEM_110163,ORD_26136,PROD_507,1,16.01,0.0
ITEM_110164,ORD_26137,PROD_559,1,149.13,0.0
ITEM_110165,ORD_26138,PROD_580,1,221.1,0.0
ITEM_110166,ORD_26139,PROD_567,1,103.84,10.38
ITEM_110167,ORD_26140,PROD_548,1,54.38,2.72
ITEM_110168,ORD_26140,PROD_531,1,242.35,0.0
ITEM_110169,ORD_26141,PROD_527,3,218.49,0.0
ITEM_110170,ORD_26142,PROD_536,1,242.17,12.11
ITEM_110171,ORD_26143,PROD_519,1,236.9,0.0
ITEM_110172,ORD_26143,PROD_533,2,161.57,16.16
ITEM_110173,ORD_26143,PROD_546,2,209.69,62.91
ITEM_110174,ORD_26143,PROD_541,1,137.54,6.88
ITEM_110175,ORD_26144,PROD_525,1,227.68,0.0
ITEM_110176,ORD_26145,PROD_515,3,189.61,0.0
ITEM_110177,ORD_26146,PROD_502,2,242.11,0.0
ITEM_110178,ORD_26146,PROD_536,1,242.17,12.11
ITEM_110179,ORD_26146,PROD_505,1,64.22,0.0
ITEM_110180,ORD_26146,PROD_531,1,242.35,12.12
ITEM_110181,ORD_26147,PROD_546,1,209.69,0.0
ITEM_110182,ORD_26147,PROD_564,1,77.5,0.0
ITEM_110183,ORD_26147,PROD_569,1,274.5,13.73
