order_id,customer_id,order_timestamp,order_status,payment_method,shipping_cost
ORD_25749,CUST_1393,2024-01-10 19:00:00,Delivered,Virtual Account Bank Transfer,7.97
ORD_25750,CUST_2063,2023-04-08 02:00:00,Completed,Virtual Account Bank Transfer,6.35
ORD_25751,CUST_1162,2023-07-15 21:00:00,Completed,Credit Card,0.0
ORD_25752,CUST_1909,2023-12-14 19:00:00,Completed,BNPL,8.41
ORD_25753,CUST_1041,2023-05-29 03:00:00,Shipped,BNPL,3.99
ORD_25754,CUST_1520,2024-07-07 16:00:00,Completed,E-Wallet (GoPay/OVO),7.05
ORD_25755,CUST_1116,2023-02-27 15:00:00,Completed,BNPL,0.0
ORD_25756,CUST_1931,2023-09-19 03:00:00,Completed,E-Wallet (GoPay/OVO),2.65
ORD_25757,CUST_1682,2023-12-17 04:00:00,Completed,Virtual Account Bank Transfer,6.91
ORD_25758,CUST_1062,2024-04-12 18:00:00,Completed,E-Wallet (GoPay/OVO),3.67
ORD_25759,CUST_1084,2023-10-01 08:00:00,Completed,BNPL,0.0
ORD_25760,CUST_1217,2023-08-08 21:00:00,Completed,QRIS,5.86
ORD_25761,CUST_1207,2023-11-06 11:00:00,Completed,E-Wallet (GoPay/OVO),7.75
ORD_25762,CUST_1106,2023-03-24 22:00:00,Completed,Virtual Account Bank Transfer,5.71
ORD_25763,CUST_1539,2023-09-02 17:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_25764,CUST_2014,2023-05-26 07:00:00,Completed,BNPL,3.44
ORD_25765,CUST_1256,2023-11-26 13:00:00,Shipped,QRIS,3.84
ORD_25766,CUST_1088,2023-08-16 10:00:00,Completed,Credit Card,0.0
ORD_25767,CUST_1760,2023-03-24 03:00:00,Completed,BNPL,0.0
ORD_25768,CUST_1101,2024-01-09 18:00:00,Cancelled,BNPL,3.63
ORD_25769,CUST_1581,2023-11-24 23:00:00,Completed,Credit Card,4.0
ORD_25770,CUST_1301,2023-08-14 21:00:00,Completed,Credit Card,5.19
ORD_25771,CUST_1659,2023-03-14 04:00:00,Completed,E-Wallet (GoPay/OVO),5.58
ORD_25772,CUST_2184,2023-07-25 19:00:00,Completed,QRIS,0.0
ORD_25773,CUST_1395,2023-09-27 14:00:00,Completed,E-Wallet (GoPay/OVO),7.08
ORD_25774,CUST_1375,2024-07-03 22:00:00,Completed,BNPL,0.0
ORD_25775,CUST_2081,2024-05-17 14:00:00,Completed,E-Wallet (GoPay/OVO),6.44
ORD_25776,CUST_1786,2023-09-05 10:00:00,Completed,Virtual Account Bank Transfer,5.79
ORD_25777,CUST_1593,2024-03-16 08:00:00,Shipped,Credit Card,8.21
ORD_25778,CUST_2092,2024-04-14 17:00:00,Completed,BNPL,0.0
ORD_25779,CUST_1804,2023-09-01 08:00:00,Completed,BNPL,0.0
ORD_25780,CUST_1292,2024-01-11 07:00:00,Completed,BNPL,0.0
ORD_25781,CUST_1363,2024-02-29 16:00:00,Shipped,E-Wallet (GoPay/OVO),7.89
ORD_25782,CUST_2138,2023-07-19 08:00:00,Completed,BNPL,0.0
ORD_25783,CUST_2192,2023-08-17 02:00:00,Completed,QRIS,6.63
ORD_25784,CUST_2199,2024-04-21 04:00:00,Cancelled,E-Wallet (GoPay/OVO),0.0
ORD_25785,CUST_2191,2024-03-17 22:00:00,Completed,BNPL,0.0
ORD_25786,CUST_2169,2023-05-27 06:00:00,Completed,QRIS,0.0
ORD_25787,CUST_1408,2023-09-03 20:00:00,Completed,QRIS,8.0
ORD_25788,CUST_1264,2023-12-01 13:00:00,Completed,E-Wallet (GoPay/OVO),3.37
ORD_25789,CUST_1863,2023-05-29 08:00:00,Completed,E-Wallet (GoPay/OVO),7.21
ORD_25790,CUST_1794,2023-05-15 20:00:00,Shipped,QRIS,0.0
ORD_25791,CUST_1813,2023-05-25 18:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_25792,CUST_1201,2023-04-15 05:00:00,Cancelled,E-Wallet (GoPay/OVO),0.0
ORD_25793,CUST_1597,2024-01-29 03:00:00,Completed,E-Wallet (GoPay/OVO),3.72
ORD_25794,CUST_1940,2023-07-12 18:00:00,Completed,Credit Card,0.0
ORD_25795,CUST_2169,2023-05-02 23:00:00,Completed,E-Wallet (GoPay/OVO),5.49
ORD_25796,CUST_1790,2024-05-26 10:00:00,Completed,QRIS,2.97
ORD_25797,CUST_1125,2024-07-08 05:00:00,Shipped,QRIS,7.44
ORD_25798,CUST_1878,2023-11-15 19:00:00,Cancelled,E-Wallet (GoPay/OVO),0.0
ORD_25799,CUST_1358,2024-04-07 04:00:00,Completed,QRIS,0.0
ORD_25800,CUST_1130,2024-04-06 04:00:00,Completed,BNPL,4.66
ORD_25801,CUST_1614,2023-03-17 04:00:00,Completed,BNPL,7.67
ORD_25802,CUST_1228,2023-09-08 01:00:00,Completed,BNPL,5.75
ORD_25803,CUST_1345,2024-07-01 08:00:00,Completed,Credit Card,3.85
ORD_25804,CUST_1021,2023-06-28 11:00:00,Delivered,QRIS,0.0
ORD_25805,CUST_2018,2023-04-26 18:00:00,Completed,Credit Card,0.0
ORD_25806,CUST_1722,2023-07-19 06:00:00,Completed,QRIS,4.55
ORD_25807,CUST_1538,2023-04-08 00:00:00,Completed,E-Wallet (GoPay/OVO),2.5
ORD_25808,CUST_1242,2023-05-11 19:00:00,Completed,QRIS,0.0
ORD_25809,CUST_1841,2024-03-27 12:00:00,Delivered,Credit Card,7.38
ORD_25810,CUST_2111,2023-03-19 13:00:00,Completed,E-Wallet (GoPay/OVO),5.9
ORD_25811,CUST_2033,2023-09-08 15:00:00,Completed,BNPL,7.67
ORD_25812,CUST_1170,2024-02-19 14:00:00,Completed,E-Wallet (GoPay/OVO),4.93
ORD_25813,CUST_1544,2024-02-01 17:00:00,Completed,E-Wallet (GoPay/OVO),6.76
ORD_25814,CUST_1568,2023-03-09 16:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_25815,CUST_1279,2023-04-03 15:00:00,Completed,E-Wallet (GoPay/OVO),7.08
ORD_25816,CUST_1466,2023-04-16 17:00:00,Shipped,E-Wallet (GoPay/OVO),5.94
ORD_25817,CUST_1719,2024-03-23 16:00:00,Completed,Credit Card,4.42
ORD_25818,CUST_1639,2024-01-02 01:00:00,Delivered,QRIS,0.0
ORD_25819,CUST_1292,2024-04-20 21:00:00,Completed,QRIS,0.0
ORD_25820,CUST_1890,2023-07-05 16:00:00,Completed,BNPL,2.61
ORD_25821,CUST_1151,2024-08-28 03:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_25822,CUST_1608,2023-03-03 20:00:00,Completed,E-Wallet (GoPay/OVO),8.43
ORD_25823,CUST_1646,2024-05-23 08:00:00,Completed,Credit Card,5.63
ORD_25824,CUST_1329,2023-04-26 06:00:00,Delivered,BNPL,0.0
ORD_25825,CUST_1507,2024-04-28 02:00:00,Delivered,Credit Card,0.0
ORD_25826,CUST_1508,2025-05-31 19:00:00,Delivered,Credit Card,7.81
ORD_25827,CUST_1475,2024-07-29 09:00:00,Shipped,QRIS,4.24
ORD_25828,CUST_1111,2023-08-23 18:00:00,Completed,Credit Card,4.26
ORD_25829,CUST_1320,2024-05-04 21:00:00,Completed,Virtual Account Bank Transfer,4.31
ORD_25830,CUST_1254,2024-08-22 03:00:00,Delivered,BNPL,7.81
ORD_25831,CUST_1782,2023-05-11 21:00:00,Completed,QRIS,4.32
ORD_25832,CUST_1711,2025-02-27 08:00:00,Completed,Credit Card,0.0
ORD_25833,CUST_1478,2023-02-26 11:00:00,Completed,BNPL,2.53
ORD_25834,CUST_1756,2023-08-07 22:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_25835,CUST_1029,2023-09-27 02:00:00,Shipped,Credit Card,0.0
ORD_25836,CUST_1962,2023-05-29 21:00:00,Completed,Credit Card,7.5
ORD_25837,CUST_1027,2023-09-23 07:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_25838,CUST_1493,2024-03-05 02:00:00,Completed,BNPL,7.43
ORD_25839,CUST_2052,2023-03-31 02:00:00,Completed,Credit Card,0.0
ORD_25840,CUST_1401,2024-03-03 21:00:00,Completed,BNPL,7.24
ORD_25841,CUST_1403,2024-03-13 12:00:00,Completed,Virtual Account Bank Transfer,5.67
ORD_25842,CUST_1344,2023-05-21 12:00:00,Completed,E-Wallet (GoPay/OVO),8.16
ORD_25843,CUST_2065,2023-07-24 16:00:00,Cancelled,E-Wallet (GoPay/OVO),0.0
ORD_25844,CUST_1942,2023-05-17 22:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_25845,CUST_1866,2024-03-10 22:00:00,Completed,BNPL,0.0
ORD_25846,CUST_2057,2024-01-14 21:00:00,Completed,BNPL,3.96
ORD_25847,CUST_1518,2023-09-26 07:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_25848,CUST_1916,2023-09-02 21:00:00,Completed,Virtual Account Bank Transfer,8.82
ORD_25849,CUST_1844,2024-03-15 14:00:00,Completed,Credit Card,8.19
ORD_25850,CUST_1301,2024-03-04 20:00:00,Completed,QRIS,0.0
ORD_25851,CUST_1682,2024-09-18 04:00:00,Completed,Credit Card,5.95
ORD_25852,CUST_1408,2023-10-02 09:00:00,Completed,E-Wallet (GoPay/OVO),8.68
ORD_25853,CUST_1679,2023-11-27 23:00:00,Completed,QRIS,4.6
ORD_25854,CUST_1735,2023-06-15 04:00:00,Completed,Credit Card,0.0
ORD_25855,CUST_2076,2024-01-30 06:00:00,Completed,BNPL,6.49
ORD_25856,CUST_1889,2024-02-25 22:00:00,Delivered,BNPL,7.62
ORD_25857,CUST_1166,2023-12-01 12:00:00,Completed,QRIS,3.1
ORD_25858,CUST_1421,2023-04-29 11:00:00,Completed,E-Wallet (GoPay/OVO),7.57
ORD_25859,CUST_1005,2024-05-01 18:00:00,Cancelled,QRIS,0.0
ORD_25860,CUST_1650,2024-08-01 01:00:00,Completed,QRIS,6.26
ORD_25861,CUST_1068,2024-04-08 14:00:00,Shipped,Credit Card,0.0
ORD_25862,CUST_1030,2023-06-23 02:00:00,Completed,Credit Card,0.0
ORD_25863,CUST_1654,2023-06-30 17:00:00,Completed,QRIS,3.2
ORD_25864,CUST_1071,2024-03-04 01:00:00,Completed,QRIS,0.0
ORD_25865,CUST_1140,2024-03-15 06:00:00,Delivered,E-Wallet (GoPay/OVO),0.0
ORD_25866,CUST_1868,2024-07-15 06:00:00,Shipped,E-Wallet (GoPay/OVO),6.57
ORD_25867,CUST_1535,2024-03-05 23:00:00,Shipped,Virtual Account Bank Transfer,5.03
ORD_25868,CUST_1948,2023-07-02 06:00:00,Completed,E-Wallet (GoPay/OVO),8.3
ORD_25869,CUST_1781,2024-05-28 23:00:00,Shipped,QRIS,8.3
ORD_25870,CUST_1189,2023-10-26 10:00:00,Completed,BNPL,7.08
ORD_25871,CUST_1974,2023-04-20 20:00:00,Completed,QRIS,4.96
ORD_25872,CUST_1915,2023-10-05 03:00:00,Completed,BNPL,6.76
ORD_25873,CUST_2122,2023-08-28 02:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_25874,CUST_1413,2024-03-07 13:00:00,Completed,E-Wallet (GoPay/OVO),5.36
ORD_25875,CUST_1837,2024-03-06 06:00:00,Cancelled,Virtual Account Bank Transfer,0.0
ORD_25876,CUST_1433,2024-02-01 07:00:00,Completed,E-Wallet (GoPay/OVO),8.72
ORD_25877,CUST_1221,2023-11-11 15:00:00,Cancelled,E-Wallet (GoPay/OVO),3.98
ORD_25878,CUST_1780,2024-02-19 15:00:00,Returned,Credit Card,3.9
ORD_25879,CUST_1938,2024-09-22 23:00:00,Delivered,BNPL,8.87
ORD_25880,CUST_1458,2023-08-25 02:00:00,Cancelled,E-Wallet (GoPay/OVO),4.17
ORD_25881,CUST_2090,2024-05-16 02:00:00,Completed,Credit Card,6.94
ORD_25882,CUST_1453,2023-06-30 20:00:00,Delivered,E-Wallet (GoPay/OVO),6.71
ORD_25883,CUST_2065,2023-07-02 10:00:00,Completed,BNPL,3.13
ORD_25884,CUST_2010,2024-03-09 11:00:00,Completed,Credit Card,4.13
ORD_25885,CUST_1566,2023-12-23 04:00:00,Completed,Virtual Account Bank Transfer,4.01
ORD_25886,CUST_2033,2024-03-15 01:00:00,Completed,E-Wallet (GoPay/OVO),7.75
ORD_25887,CUST_1950,2023-12-03 07:00:00,Completed,BNPL,8.8
ORD_25888,CUST_1019,2024-04-28 18:00:00,Shipped,E-Wallet (GoPay/OVO),8.64
ORD_25889,CUST_1379,2024-02-12 23:00:00,Shipped,QRIS,0.0
ORD_25890,CUST_1865,2024-07-28 18:00:00,Completed,QRIS,6.02
ORD_25891,CUST_1753,2023-06-06 01:00:00,Completed,E-Wallet (GoPay/OVO),7.09
ORD_25892,CUST_1169,2023-02-09 06:00:00,Completed,BNPL,4.53
ORD_25893,CUST_1616,2024-03-04 10:00:00,Completed,BNPL,8.97
ORD_25894,CUST_1200,2024-03-03 14:00:00,Delivered,Virtual Account Bank Transfer,2.99
ORD_25895,CUST_1061,2023-09-10 13:00:00,Completed,E-Wallet (GoPay/OVO),7.75
ORD_25896,CUST_1021,2023-05-14 08:00:00,Completed,Credit Card,0.0
ORD_25897,CUST_1773,2023-09-01 19:00:00,Completed,BNPL,6.5
ORD_25898,CUST_1696,2023-10-18 03:00:00,Completed,Credit Card,0.0
ORD_25899,CUST_1581,2023-10-09 17:00:00,Completed,QRIS,0.0
ORD_25900,CUST_1273,2023-11-20 12:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_25901,CUST_1242,2023-04-23 16:00:00,Completed,Virtual Account Bank Transfer,5.05
ORD_25902,CUST_1314,2024-08-22 07:00:00,Completed,Virtual Account Bank Transfer,7.47
ORD_25903,CUST_1070,2023-06-05 14:00:00,Completed,Credit Card,0.0
ORD_25904,CUST_1250,2024-07-20 12:00:00,Completed,Credit Card,6.49
ORD_25905,CUST_1229,2024-09-02 05:00:00,Completed,Credit Card,8.67
ORD_25906,CUST_1604,2023-11-09 19:00:00,Completed,Credit Card,4.04
ORD_25907,CUST_1369,2023-12-20 01:00:00,Completed,Credit Card,6.25
ORD_25908,CUST_1518,2023-09-10 18:00:00,Shipped,BNPL,8.56
ORD_25909,CUST_1938,2024-07-03 18:00:00,Cancelled,Credit Card,7.63
ORD_25910,CUST_1672,2024-04-06 16:00:00,Completed,BNPL,0.0
ORD_25911,CUST_1879,2024-05-22 23:00:00,Cancelled,Virtual Account Bank Transfer,4.38
ORD_25912,CUST_1879,2025-05-01 00:00:00,Completed,QRIS,3.35
ORD_25913,CUST_1458,2023-03-10 05:00:00,Completed,Virtual Account Bank Transfer,5.34
ORD_25914,CUST_2002,2023-05-31 12:00:00,Completed,Virtual Account Bank Transfer,4.51
ORD_25915,CUST_1028,2024-02-18 00:00:00,Shipped,Virtual Account Bank Transfer,2.52
ORD_25916,CUST_2056,2023-01-26 12:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_25917,CUST_1164,2023-06-24 05:00:00,Completed,Credit Card,8.61
ORD_25918,CUST_2012,2024-06-14 07:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_25919,CUST_1107,2023-06-24 20:00:00,Completed,Credit Card,7.0
ORD_25920,CUST_1700,2023-10-13 22:00:00,Completed,E-Wallet (GoPay/OVO),2.77
ORD_25921,CUST_1443,2023-06-16 10:00:00,Shipped,E-Wallet (GoPay/OVO),4.5
ORD_25922,CUST_1685,2024-06-20 05:00:00,Completed,Virtual Account Bank Transfer,7.73
ORD_25923,CUST_1752,2024-06-16 14:00:00,Cancelled,Virtual Account Bank Transfer,0.0
ORD_25924,CUST_1408,2023-10-21 08:00:00,Shipped,Virtual Account Bank Transfer,3.61
ORD_25925,CUST_1247,2024-08-16 10:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_25926,CUST_2004,2023-12-26 16:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_25927,CUST_1112,2023-08-11 09:00:00,Completed,QRIS,8.0
ORD_25928,CUST_1531,2024-09-01 13:00:00,Completed,QRIS,0.0
ORD_25929,CUST_1777,2023-06-03 09:00:00,Completed,BNPL,0.0
ORD_25930,CUST_1985,2023-02-17 10:00:00,Completed,BNPL,3.98
ORD_25931,CUST_1055,2024-11-05 10:00:00,Delivered,Credit Card,0.0
ORD_25932,CUST_2081,2024-10-21 03:00:00,Completed,Credit Card,7.79
ORD_25933,CUST_2072,2023-09-29 02:00:00,Completed,E-Wallet (GoPay/OVO),5.58
ORD_25934,CUST_1369,2024-01-04 10:00:00,Completed,BNPL,7.71
ORD_25935,CUST_1172,2023-11-18 15:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_25936,CUST_1341,2023-12-04 13:00:00,Returned,Credit Card,5.34
ORD_25937,CUST_1505,2023-05-08 04:00:00,Delivered,BNPL,0.0
ORD_25938,CUST_1369,2023-06-14 11:00:00,Completed,E-Wallet (GoPay/OVO),6.58
ORD_25939,CUST_1034,2023-08-28 21:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_25940,CUST_1590,2024-02-09 04:00:00,Shipped,Credit Card,4.48
ORD_25941,CUST_1287,2024-06-30 10:00:00,Completed,QRIS,0.0
ORD_25942,CUST_1617,2023-08-20 10:00:00,Delivered,QRIS,0.0
ORD_25943,CUST_1128,2023-03-06 22:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_25944,CUST_1667,2024-02-12 14:00:00,Completed,BNPL,0.0
ORD_25945,CUST_1129,2023-10-23 05:00:00,Returned,BNPL,4.16
ORD_25946,CUST_1783,2024-06-20 10:00:00,Completed,Credit Card,4.01
ORD_25947,CUST_1769,2024-01-23 10:00:00,Completed,Credit Card,8.66
ORD_25948,CUST_1432,2024-11-02 19:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_25949,CUST_2139,2024-02-24 15:00:00,Completed,Virtual Account Bank Transfer,2.56
ORD_25950,CUST_1655,2024-08-04 10:00:00,Shipped,E-Wallet (GoPay/OVO),6.31
ORD_25951,CUST_1859,2023-05-13 06:00:00,Completed,QRIS,7.17
ORD_25952,CUST_2136,2023-07-31 16:00:00,Completed,QRIS,7.33
ORD_25953,CUST_1163,2024-03-17 09:00:00,Completed,QRIS,0.0
ORD_25954,CUST_1970,2024-02-18 20:00:00,Shipped,BNPL,6.37
ORD_25955,CUST_2013,2023-10-11 18:00:00,Completed,QRIS,0.0
ORD_25956,CUST_2086,2023-07-28 05:00:00,Completed,Credit Card,4.64
ORD_25957,CUST_1382,2023-12-08 18:00:00,Completed,BNPL,0.0
ORD_25958,CUST_1538,2023-02-16 14:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_25959,CUST_1599,2024-09-23 01:00:00,Shipped,Credit Card,3.02
ORD_25960,CUST_1827,2023-07-02 06:00:00,Completed,BNPL,4.14
ORD_25961,CUST_1937,2023-05-03 03:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_25962,CUST_1666,2024-06-13 06:00:00,Cancelled,BNPL,0.0
ORD_25963,CUST_1004,2024-07-08 09:00:00,Completed,QRIS,4.43
ORD_25964,CUST_1556,2024-05-09 22:00:00,Completed,BNPL,0.0
ORD_25965,CUST_1024,2023-03-23 02:00:00,Delivered,BNPL,0.0
ORD_25966,CUST_1951,2023-12-17 22:00:00,Completed,E-Wallet (GoPay/OVO),8.66
ORD_25967,CUST_1770,2023-07-11 09:00:00,Completed,Virtual Account Bank Transfer,5.16
ORD_25968,CUST_1528,2025-03-04 05:00:00,Completed,Credit Card,0.0
ORD_25969,CUST_1841,2024-03-19 19:00:00,Returned,Virtual Account Bank Transfer,0.0
ORD_25970,CUST_1809,2023-12-21 06:00:00,Cancelled,BNPL,8.0
ORD_25971,CUST_1067,2023-03-06 13:00:00,Delivered,QRIS,0.0
ORD_25972,CUST_1426,2024-10-26 01:00:00,Completed,Credit Card,7.43
ORD_25973,CUST_1994,2023-12-26 02:00:00,Completed,Virtual Account Bank Transfer,4.53
ORD_25974,CUST_1682,2023-11-23 02:00:00,Completed,QRIS,0.0
ORD_25975,CUST_2032,2023-06-19 13:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_25976,CUST_1244,2024-03-08 14:00:00,Completed,BNPL,5.76
ORD_25977,CUST_1832,2023-05-08 12:00:00,Completed,BNPL,0.0
ORD_25978,CUST_1412,2024-05-15 10:00:00,Shipped,Credit Card,0.0
ORD_25979,CUST_1644,2023-01-24 00:00:00,Completed,Credit Card,0.0
ORD_25980,CUST_1491,2023-08-11 21:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_25981,CUST_1156,2024-03-26 19:00:00,Completed,BNPL,8.31
ORD_25982,CUST_1762,2023-11-24 10:00:00,Completed,QRIS,3.0
ORD_25983,CUST_2002,2023-06-19 11:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_25984,CUST_1721,2023-03-29 14:00:00,Shipped,E-Wallet (GoPay/OVO),4.39
ORD_25985,CUST_1047,2023-11-11 03:00:00,Completed,BNPL,7.72
ORD_25986,CUST_1082,2023-11-04 13:00:00,Completed,BNPL,3.48
ORD_25987,CUST_1869,2024-01-04 16:00:00,Completed,Credit Card,3.45
ORD_25988,CUST_1579,2024-06-16 01:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_25989,CUST_2190,2023-08-09 12:00:00,Completed,QRIS,0.0
ORD_25990,CUST_1166,2024-01-16 19:00:00,Completed,QRIS,4.38
ORD_25991,CUST_1845,2023-08-09 23:00:00,Completed,QRIS,0.0
ORD_25992,CUST_1543,2023-08-16 20:00:00,Completed,BNPL,0.0
ORD_25993,CUST_2012,2024-04-07 02:00:00,Shipped,E-Wallet (GoPay/OVO),5.36
ORD_25994,CUST_1670,2023-03-04 17:00:00,Completed,QRIS,2.75
ORD_25995,CUST_1655,2024-10-18 09:00:00,Returned,Virtual Account Bank Transfer,0.0
ORD_25996,CUST_1313,2024-05-01 06:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_25997,CUST_1339,2024-05-19 11:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_25998,CUST_1708,2024-02-11 04:00:00,Shipped,QRIS,3.18
ORD_25999,CUST_1293,2024-02-29 00:00:00,Delivered,Virtual Account Bank Transfer,4.74
ORD_26000,CUST_1320,2024-05-30 21:00:00,Completed,BNPL,0.0
ORD_26001,CUST_2040,2023-12-29 20:00:00,Cancelled,Virtual Account Bank Transfer,8.01
ORD_26002,CUST_1563,2024-07-02 15:00:00,Completed,Virtual Account Bank Transfer,2.91
ORD_26003,CUST_1199,2024-01-10 15:00:00,Shipped,QRIS,6.33
ORD_26004,CUST_1103,2024-05-14 17:00:00,Completed,Virtual Account Bank Transfer,6.7
ORD_26005,CUST_1855,2024-09-01 17:00:00,Completed,E-Wallet (GoPay/OVO),3.27
ORD_26006,CUST_2153,2023-08-17 09:00:00,Completed,BNPL,3.58
ORD_26007,CUST_1408,2023-09-19 17:00:00,Cancelled,E-Wallet (GoPay/OVO),0.0
ORD_26008,CUST_1500,2024-02-20 16:00:00,Delivered,E-Wallet (GoPay/OVO),5.22
ORD_26009,CUST_1057,2023-02-03 13:00:00,Cancelled,E-Wallet (GoPay/OVO),0.0
ORD_26010,CUST_1777,2023-03-02 23:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_26011,CUST_1768,2024-03-21 07:00:00,Completed,QRIS,6.11
ORD_26012,CUST_1644,2023-02-25 05:00:00,Completed,QRIS,0.0
ORD_26013,CUST_1750,2023-12-25 03:00:00,Completed,E-Wallet (GoPay/OVO),7.36
ORD_26014,CUST_1116,2023-01-18 07:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_26015,CUST_2196,2024-03-16 14:00:00,Completed,Virtual Account Bank Transfer,6.9
ORD_26016,CUST_1175,2024-06-05 19:00:00,Completed,Credit Card,3.03
ORD_26017,CUST_1443,2023-04-14 23:00:00,Completed,Virtual Account Bank Transfer,8.22
ORD_26018,CUST_1842,2023-09-26 01:00:00,Completed,Virtual Account Bank Transfer,8.52
ORD_26019,CUST_2065,2023-07-17 22:00:00,Completed,Credit Card,0.0
ORD_26020,CUST_1699,2023-12-10 16:00:00,Completed,BNPL,0.0
ORD_26021,CUST_1157,2023-11-18 20:00:00,Completed,QRIS,0.0
ORD_26022,CUST_1069,2024-06-24 16:00:00,Completed,BNPL,0.0
ORD_26023,CUST_1060,2024-08-20 04:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_26024,CUST_1753,2023-10-08 15:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_26025,CUST_2173,2023-05-10 12:00:00,Delivered,QRIS,6.03
ORD_26026,CUST_2069,2023-12-11 05:00:00,Completed,Virtual Account Bank Transfer,8.97
ORD_26027,CUST_1752,2023-11-21 13:00:00,Completed,BNPL,0.0
ORD_26028,CUST_1677,2023-09-02 11:00:00,Cancelled,E-Wallet (GoPay/OVO),3.89
ORD_26029,CUST_1142,2024-03-11 16:00:00,Completed,QRIS,2.95
ORD_26030,CUST_1102,2024-02-15 12:00:00,Cancelled,Virtual Account Bank Transfer,7.4
ORD_26031,CUST_1151,2024-06-05 07:00:00,Completed,Virtual Account Bank Transfer,8.82
ORD_26032,CUST_2148,2024-05-16 10:00:00,Completed,BNPL,0.0
ORD_26033,CUST_1303,2024-07-04 23:00:00,Shipped,BNPL,0.0
ORD_26034,CUST_2015,2023-10-26 10:00:00,Completed,E-Wallet (GoPay/OVO),3.23
ORD_26035,CUST_1012,2024-08-17 21:00:00,Completed,BNPL,0.0
ORD_26036,CUST_1261,2023-11-03 02:00:00,Completed,Credit Card,5.86
ORD_26037,CUST_2073,2023-02-20 09:00:00,Completed,E-Wallet (GoPay/OVO),7.02
ORD_26038,CUST_1670,2023-03-28 19:00:00,Completed,QRIS,0.0
ORD_26039,CUST_2115,2024-06-03 17:00:00,Completed,Virtual Account Bank Transfer,2.77
ORD_26040,CUST_2004,2024-02-01 03:00:00,Delivered,QRIS,8.1
ORD_26041,CUST_2132,2023-08-28 12:00:00,Completed,Credit Card,0.0
ORD_26042,CUST_2116,2024-03-12 19:00:00,Shipped,QRIS,0.0
ORD_26043,CUST_1528,2024-02-21 03:00:00,Cancelled,QRIS,0.0
ORD_26044,CUST_1934,2024-08-31 10:00:00,Shipped,QRIS,0.0
ORD_26045,CUST_1229,2024-07-31 08:00:00,Completed,BNPL,8.02
ORD_26046,CUST_1803,2023-01-28 13:00:00,Completed,QRIS,0.0
ORD_26047,CUST_1053,2024-07-26 06:00:00,Shipped,BNPL,4.93
ORD_26048,CUST_1647,2023-02-26 06:00:00,Completed,Credit Card,6.74
ORD_26049,CUST_1710,2023-08-24 02:00:00,Cancelled,Credit Card,5.16
ORD_26050,CUST_1102,2023-10-30 20:00:00,Completed,Credit Card,5.31
ORD_26051,CUST_1841,2024-09-27 19:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_26052,CUST_1657,2023-09-23 00:00:00,Completed,BNPL,0.0
ORD_26053,CUST_1929,2023-10-19 05:00:00,Completed,E-Wallet (GoPay/OVO),5.81
ORD_26054,CUST_1958,2024-04-24 09:00:00,Completed,QRIS,2.7
ORD_26055,CUST_1205,2024-06-30 11:00:00,Completed,Credit Card,0.0
ORD_26056,CUST_1708,2024-08-03 06:00:00,Shipped,Virtual Account Bank Transfer,0.0
ORD_26057,CUST_1710,2023-10-30 02:00:00,Completed,Credit Card,0.0
ORD_26058,CUST_1248,2025-03-06 18:00:00,Completed,Virtual Account Bank Transfer,3.02
ORD_26059,CUST_1750,2024-02-22 09:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_26060,CUST_1245,2024-07-05 09:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_26061,CUST_1823,2024-06-25 17:00:00,Completed,Credit Card,0.0
